timestamp,open,high,low,close,volume
2023-07-28 08:00:00,46.48,46.7,46.48,46.608,83310.0
2023-07-28 08:05:00,46.627,46.639,46.624,46.628,46960.0
2023-07-28 08:10:00,46.635,46.635,46.593,46.593,42140.0
2023-07-28 08:15:00,46.58,46.605,46.58,46.59,50070.0
2023-07-28 08:20:00,46.573,46.573,46.42,46.42,88930.0
2023-07-28 08:25:00,46.402,46.43,46.385,46.397,41170.0
2023-07-28 08:30:00,46.39,46.44,46.39,46.44,34530.0
2023-07-28 08:35:00,46.46,46.46,46.45,46.45,12470.0
2023-07-28 08:40:00,46.474,46.478,46.444,46.444,16520.0
2023-07-28 08:45:00,46.465,46.489,46.465,46.47,28250.0
2023-07-28 08:50:00,46.494,46.494,46.475,46.475,6930.0
2023-07-28 08:55:00,46.47,46.47,46.45,46.459,17450.0
2023-07-28 09:05:00,46.436,46.436,46.408,46.408,39520.0
2023-07-28 09:10:00,46.411,46.45,46.411,46.45,12160.0
2023-07-28 09:20:00,46.475,46.49,46.475,46.49,8010.0
2023-07-28 09:25:00,46.476,46.484,46.476,46.484,6180.0
2023-07-28 09:30:00,46.489,46.489,46.489,46.489,2760.0
2023-07-28 09:35:00,46.49,46.49,46.49,46.49,3450.0
2023-07-28 09:40:00,46.518,46.52,46.517,46.52,26770.0
2023-07-28 09:55:00,46.55,46.55,46.536,46.536,21650.0
2023-07-28 10:00:00,46.59,46.59,46.58,46.58,23690.0
2023-07-28 10:05:00,46.576,46.59,46.575,46.583,20950.0
2023-07-28 10:10:00,46.587,46.587,46.587,46.587,2480.0
2023-07-28 10:15:00,46.583,46.583,46.57,46.57,6770.0
2023-07-28 10:20:00,46.562,46.583,46.562,46.583,6510.0
2023-07-28 10:25:00,46.57,46.57,46.57,46.57,7990.0
2023-07-28 10:30:00,46.541,46.541,46.541,46.541,2720.0
2023-07-28 10:35:00,46.522,46.524,46.52,46.523,11140.0
2023-07-28 10:40:00,46.541,46.541,46.541,46.541,10600.0
2023-07-28 10:45:00,46.53,46.53,46.53,46.53,5990.0
2023-07-28 10:55:00,46.55,46.552,46.55,46.55,10840.0
2023-07-28 11:00:00,46.53,46.569,46.478,46.52,226660.0
2023-07-28 11:05:00,46.53,46.604,46.53,46.604,189310.0
2023-07-28 11:10:00,46.63,46.7,46.628,46.7,231690.0
2023-07-28 11:15:00,46.719,46.78,46.719,46.736,179900.0
2023-07-28 11:20:00,46.699,46.725,46.665,46.675,130660.0
2023-07-28 11:25:00,46.64,46.676,46.628,46.63,116550.0
2023-07-28 11:30:00,46.628,46.66,46.619,46.64,82610.0
2023-07-28 11:35:00,46.612,46.64,46.588,46.6,125620.0
2023-07-28 11:40:00,46.59,46.6,46.59,46.592,124180.0
2023-07-28 11:45:00,46.581,46.582,46.55,46.552,113450.0
2023-07-28 11:50:00,46.551,46.578,46.545,46.545,39180.0
