timestamp,open,high,low,close,volume
2024-10-15 08:00:00,137.6,138.28,136.94,137.14,170902.0
2024-10-15 08:05:00,137.11,137.16,136.6,137.08,161542.0
2024-10-15 08:10:00,137.09,137.22,136.69,136.88,79463.0
2024-10-15 08:15:00,136.87,136.87,136.54,136.6,108850.0
2024-10-15 08:20:00,136.61,136.69,136.34,136.37,79377.0
2024-10-15 08:25:00,136.36,136.37,135.6,135.61,206601.0
2024-10-15 08:30:00,135.57,136.02,135.5,136.0,184503.0
2024-10-15 08:35:00,135.99,136.2,135.76,136.2,87764.0
2024-10-15 08:40:00,136.22,136.42,136.11,136.41,64308.0
2024-10-15 08:45:00,136.41,136.41,136.25,136.35,67833.0
2024-10-15 08:50:00,136.34,136.39,136.07,136.08,62607.0
2024-10-15 08:55:00,136.06,136.37,136.06,136.3,30656.0
2024-10-15 09:00:00,136.37,136.37,136.19,136.28,39441.0
2024-10-15 09:05:00,136.3,136.5,136.22,136.35,79355.0
2024-10-15 09:10:00,136.34,136.7,136.34,136.7,81258.0
2024-10-15 09:15:00,136.72,136.8,136.64,136.67,58872.0
2024-10-15 09:20:00,136.7,136.82,136.7,136.76,35401.0
2024-10-15 09:25:00,136.78,136.89,136.77,136.8,33103.0
2024-10-15 09:30:00,136.8,136.88,136.77,136.88,22716.0
2024-10-15 09:35:00,136.88,136.89,136.5,136.5,43429.0
2024-10-15 09:40:00,136.54,136.74,136.5,136.73,23212.0
2024-10-15 09:45:00,136.76,136.76,136.6,136.64,23030.0
2024-10-15 09:50:00,136.63,136.66,136.41,136.42,32453.0
2024-10-15 09:55:00,136.4,136.41,136.18,136.2,62911.0
2024-10-15 10:00:00,136.21,136.48,136.21,136.42,55259.0
2024-10-15 10:05:00,136.41,136.44,136.29,136.39,30188.0
2024-10-15 10:10:00,136.39,136.4,136.2,136.2,28340.0
2024-10-15 10:15:00,136.19,136.2,135.97,136.12,63935.0
2024-10-15 10:20:00,136.13,136.15,136.06,136.09,33040.0
2024-10-15 10:25:00,136.1,136.18,135.91,136.07,67981.0
2024-10-15 10:30:00,136.09,136.4,136.03,136.39,47010.0
2024-10-15 10:35:00,136.4,136.4,136.12,136.25,27393.0
2024-10-15 10:40:00,136.23,136.25,136.15,136.25,18305.0
2024-10-15 10:45:00,136.24,136.34,136.22,136.25,29123.0
2024-10-15 10:50:00,136.27,136.4,136.25,136.35,39251.0
2024-10-15 10:55:00,136.3,136.5,136.25,136.42,41996.0
2024-10-15 11:00:00,136.42,136.889,136.32,136.83,341061.0
2024-10-15 11:05:00,136.84,137.15,136.78,137.12,173906.0
2024-10-15 11:10:00,137.14,137.21,136.95,136.999,205640.0
2024-10-15 11:15:00,136.999,137.29,136.97,137.2,93190.0
2024-10-15 11:20:00,137.23,137.39,137.17,137.37,92114.0
2024-10-15 11:25:00,137.39,137.47,137.13,137.13,128547.0
2024-10-15 11:30:00,137.12,137.25,137.07,137.17,67266.0
2024-10-15 11:35:00,137.17,137.37,137.14,137.22,89483.0
2024-10-15 11:40:00,137.21,137.29,137.13,137.27,49765.0
2024-10-15 11:45:00,137.28,137.29,137.02,137.02,51256.0
2024-10-15 11:50:00,137.05,137.15,136.96,136.97,90784.0
2024-10-15 11:55:00,136.97,136.99,136.7,136.97,146673.0
2024-10-15 12:00:00,136.62,138.13,135.8148,136.97,1124811.0
2024-10-15 12:05:00,136.986,137.22,136.95,137.19,113645.0
2024-10-15 12:10:00,137.1805,137.19,136.96,137.049,121916.0
2024-10-15 12:15:00,137.03,137.3,136.99,137.3,130094.0
2024-10-15 12:20:00,137.29,137.35,137.04,137.1288,137790.0
2024-10-15 12:25:00,137.08,137.2,137.07,137.18,103367.0
2024-10-15 12:30:00,137.18,137.2,137.0,137.01,115425.0
2024-10-15 12:35:00,137.01,137.3,136.91,137.0,218861.0
2024-10-15 12:40:00,137.0004,137.009,136.84,136.85,198797.0
2024-10-15 12:45:00,136.84,136.88,136.6,136.7621,168029.0
2024-10-15 12:50:00,136.78,137.0,136.75,136.9515,129145.0
2024-10-15 12:55:00,136.97,137.1,136.83,136.95,139781.0
2024-10-15 13:00:00,136.97,137.43,136.97,137.12,336287.0
2024-10-15 13:05:00,137.1004,137.29,137.08,137.2,141047.0
2024-10-15 13:10:00,137.19,137.22,137.1,137.15,120662.0
2024-10-15 13:15:00,137.122,137.3,137.05,137.08,179746.0
2024-10-15 13:20:00,137.0809,137.1592,137.0,137.1198,107123.0
2024-10-15 13:25:00,137.11,137.95,137.09,137.95,699624.0
2024-10-15 13:30:00,137.87,138.42,137.56,137.8663,9842992.0
2024-10-15 13:35:00,137.8609,138.57,137.72,137.814,6022826.0
2024-10-15 13:40:00,137.82,138.02,137.11,137.32,5186375.0
2024-10-15 13:45:00,137.3137,137.44,135.77,136.06,9220949.0
2024-10-15 13:50:00,136.06,136.115,135.63,135.92,5386156.0
2024-10-15 13:55:00,135.91,136.3665,135.36,135.51,5282718.0
2024-10-15 14:00:00,135.51,136.12,135.5,136.115,4132653.0
2024-10-15 14:05:00,136.12,136.18,135.07,135.1009,5034069.0
2024-10-15 14:10:00,135.105,135.115,133.72,133.94,10690589.0
2024-10-15 14:15:00,133.93,133.94,132.51,132.965,11344499.0
2024-10-15 14:20:00,132.965,133.4,132.28,133.39,9055017.0
2024-10-15 14:25:00,133.3779,133.45,131.86,132.11,8972509.0
2024-10-15 14:30:00,132.1044,132.6,131.16,131.62,10959341.0
2024-10-15 14:35:00,131.634,131.67,129.33,130.0,15430021.0
2024-10-15 14:40:00,129.98,131.43,128.74,131.1601,16263596.0
2024-10-15 14:45:00,131.1601,132.18,130.93,132.11,10086823.0
2024-10-15 14:50:00,132.1008,132.68,131.95,132.43,8296220.0
2024-10-15 14:55:00,132.42,132.68,131.76,132.06,6236380.0
