timestamp,open,high,low,close,volume
2025-01-27 09:00:00,133.37,135.9,130.0,131.5,1651635.0
2025-01-27 09:05:00,131.52,133.19,131.5,133.1,857765.0
2025-01-27 09:10:00,133.1,133.11,130.5,132.12,572522.0
2025-01-27 09:15:00,132.17,132.65,131.24,131.3,543416.0
2025-01-27 09:20:00,131.3,131.78,130.94,131.25,685404.0
2025-01-27 09:25:00,131.27,131.29,130.43,130.43,637445.0
2025-01-27 09:30:00,130.43,131.39,130.33,130.63,756560.0
2025-01-27 09:35:00,130.67,130.85,130.0,130.3,612105.0
2025-01-27 09:40:00,130.3,130.4,129.41,129.46,977432.0
2025-01-27 09:45:00,129.45,129.48,128.4,128.5,1212071.0
2025-01-27 09:50:00,128.49,129.22,128.22,128.87,989841.0
2025-01-27 09:55:00,128.86,128.87,128.14,128.2,551159.0
2025-01-27 10:00:00,128.22,128.3,127.67,127.81,852279.0
2025-01-27 10:05:00,127.81,129.12,127.68,128.8,922474.0
2025-01-27 10:10:00,128.78,128.8,128.02,128.2,399714.0
2025-01-27 10:15:00,128.19,128.2,127.65,127.69,506491.0
2025-01-27 10:20:00,127.69,128.85,127.22,128.0,687689.0
2025-01-27 10:25:00,128.0,128.0,126.0,126.64,925816.0
2025-01-27 10:30:00,126.63,127.05,125.92,125.92,802932.0
2025-01-27 10:35:00,125.91,127.17,125.85,126.95,618764.0
2025-01-27 10:40:00,126.98,127.0,125.5,125.54,560641.0
2025-01-27 10:45:00,125.6,125.88,123.89,124.1,1103488.0
2025-01-27 10:50:00,124.1,124.55,122.75,123.0,1162281.0
2025-01-27 10:55:00,123.0,124.71,122.8,124.2,1200277.0
2025-01-27 11:00:00,124.21,124.51,123.5,124.04,1001289.0
2025-01-27 11:05:00,124.04,125.2,123.66,124.6,1286660.0
2025-01-27 11:10:00,124.56,126.4,124.1,125.89,1434817.0
2025-01-27 11:15:00,125.95,127.24,125.5,126.39,1588725.0
2025-01-27 11:20:00,126.4,127.7,126.31,127.19,735145.0
2025-01-27 11:25:00,127.17,127.77,126.0,126.09,958406.0
2025-01-27 11:30:00,126.1,127.4,126.07,126.43,1060113.0
2025-01-27 11:35:00,126.62,126.98,126.1,126.39,892758.0
2025-01-27 11:40:00,126.4,126.51,126.18,126.41,578039.0
2025-01-27 11:45:00,126.4,126.5,125.55,125.8,683396.0
2025-01-27 11:50:00,125.82,125.89,124.66,124.87,1031269.0
2025-01-27 11:55:00,124.86,125.5,123.8,124.93,1184343.0
2025-01-27 12:00:00,124.94,126.5,124.86,125.83,2277381.0
2025-01-27 12:05:00,125.83,126.5,125.67,126.47,1161261.0
2025-01-27 12:10:00,126.49,126.5,125.96,126.46,925721.0
2025-01-27 12:15:00,126.49,126.5,125.1,125.1,968662.0
2025-01-27 12:20:00,125.1,125.83,124.74,125.79,1289095.0
2025-01-27 12:25:00,125.75,126.5,125.5,125.92,1188779.0
2025-01-27 12:30:00,125.92,126.16,125.75,125.94,633736.0
2025-01-27 12:35:00,125.92,126.19,125.6,125.76,710521.0
2025-01-27 12:40:00,125.75,126.4,125.5,126.37,743323.0
2025-01-27 12:45:00,126.38,127.0,126.05,126.46,1414300.0
2025-01-27 12:50:00,126.45,126.5,126.22,126.48,815136.0
2025-01-27 12:55:00,126.47,126.5,125.9,126.19,773366.0
2025-01-27 13:00:00,126.23,134.92,122.7704,126.1008,8078284.0
2025-01-27 13:05:00,126.1004,126.5,125.9,126.0001,1182765.0
2025-01-27 13:10:00,126.03,126.2,125.6255,126.12,1645660.0
2025-01-27 13:15:00,126.11,126.45,125.95,126.31,1589211.0
2025-01-27 13:20:00,126.32,126.42,125.69,125.91,1249721.0
2025-01-27 13:25:00,125.9,126.05,125.5,125.98,1006916.0
2025-01-27 13:30:00,125.98,126.1,125.75,125.93,829838.0
2025-01-27 13:35:00,125.93,126.4,125.91,126.09,1061727.0
2025-01-27 13:40:00,126.0817,126.39,126.0,126.39,981739.0
2025-01-27 13:45:00,126.36,126.5,126.01,126.3702,1021982.0
2025-01-27 13:50:00,126.39,127.5,126.28,127.14,1649751.0
2025-01-27 13:55:00,127.1,127.68,126.9,127.14,1460818.0
2025-01-27 14:00:00,127.14,127.24,126.76,126.8742,1293367.0
2025-01-27 14:05:00,126.9,127.31,126.18,126.1898,1115254.0
2025-01-27 14:10:00,126.19,126.19,125.6,125.65,1640313.0
2025-01-27 14:15:00,125.67,126.0,125.22,125.73,1716832.0
2025-01-27 14:20:00,125.73,125.75,125.4,125.47,1745964.0
2025-01-27 14:25:00,125.49,125.52,124.21,124.8,3442225.0
2025-01-27 14:30:00,124.8,128.4,123.64,127.51,42579480.0
2025-01-27 14:35:00,127.52,128.0,125.47,126.165,15545064.0
2025-01-27 14:40:00,126.18,127.14,125.15,126.8801,15298008.0
2025-01-27 14:45:00,126.8705,127.67,126.63,126.78,10471958.0
2025-01-27 14:50:00,126.77,127.47,126.24,126.91,8908998.0
2025-01-27 14:55:00,126.925,127.4,126.62,126.88,7977342.0
2025-01-27 15:00:00,126.87,126.995,125.86,125.9394,9133203.0
2025-01-27 15:05:00,125.93,126.01,124.72,124.845,12696108.0
2025-01-27 15:10:00,124.83,125.48,124.44,124.57,10117387.0
2025-01-27 15:15:00,124.57,124.69,123.05,123.16,14119761.0
2025-01-27 15:20:00,123.16,123.81,123.05,123.4257,9967126.0
2025-01-27 15:25:00,123.43,124.34,123.12,124.03,8871882.0
2025-01-27 15:30:00,124.02,124.91,123.8,124.87,7782262.0
2025-01-27 15:35:00,124.87,124.96,123.94,124.025,7834753.0
2025-01-27 15:40:00,124.025,124.62,124.0,124.57,5575601.0
2025-01-27 15:45:00,124.56,124.85,124.115,124.23,5930223.0
2025-01-27 15:50:00,124.2399,124.455,123.68,123.87,7173529.0
2025-01-27 15:55:00,123.87,124.17,122.8,122.9999,10641033.0
2025-01-27 16:00:00,122.99,123.3,122.11,122.1374,9594959.0
2025-01-27 16:05:00,122.135,122.22,120.8,120.97,13397427.0
2025-01-27 16:10:00,120.965,121.9476,120.93,121.62,10239619.0
2025-01-27 16:15:00,121.595,122.01,121.4521,121.845,7412666.0
2025-01-27 16:20:00,121.845,121.94,120.505,120.64,8308953.0
2025-01-27 16:25:00,120.65,120.74,119.0,119.14,18019200.0
2025-01-27 16:30:00,119.145,119.39,118.05,118.1295,14688901.0
2025-01-27 16:35:00,118.125,118.7,117.26,117.57,17312209.0
2025-01-27 16:40:00,117.575,118.63,117.35,118.501,12616007.0
2025-01-27 16:45:00,118.5,119.99,118.15,119.925,12519573.0
2025-01-27 16:50:00,119.92,120.78,119.7,119.755,12944094.0
2025-01-27 16:55:00,119.78,120.85,119.68,120.27,7687774.0
2025-01-27 17:00:00,120.28,121.75,120.26,121.36,9376560.0
2025-01-27 17:05:00,121.355,121.53,120.42,120.585,8071750.0
2025-01-27 17:10:00,120.5899,120.65,120.015,120.16,6689351.0
2025-01-27 17:15:00,120.16,120.64,119.99,120.315,5276097.0
2025-01-27 17:20:00,120.315,120.3399,119.01,119.135,6613755.0
2025-01-27 17:25:00,119.135,119.99,119.01,119.76,5852951.0
2025-01-27 17:30:00,119.77,120.79,119.43,120.78,5692663.0
2025-01-27 17:35:00,120.77,121.0154,120.07,120.1791,5932077.0
2025-01-27 17:40:00,120.175,120.25,119.57,119.99,5925589.0
2025-01-27 17:45:00,119.9801,120.01,119.27,119.35,4547822.0
2025-01-27 17:50:00,119.35,119.39,118.7,118.92,6129975.0
2025-01-27 17:55:00,118.93,119.03,118.49,118.505,6387947.0
2025-01-27 18:00:00,118.5,119.42,118.5,119.3199,4612994.0
2025-01-27 18:05:00,119.31,119.67,118.85,119.0144,4296689.0
2025-01-27 18:10:00,119.0101,119.1099,118.56,118.85,4172964.0
2025-01-27 18:15:00,118.85,119.095,118.68,118.9735,3810943.0
2025-01-27 18:20:00,118.9911,119.0775,118.12,118.14,4806744.0
2025-01-27 18:25:00,118.13,118.4499,117.8,117.875,6671914.0
2025-01-27 18:30:00,117.8709,119.02,117.825,118.845,5500168.0
2025-01-27 18:35:00,118.8445,119.53,118.8401,119.28,4998464.0
2025-01-27 18:40:00,119.27,119.96,119.13,119.1374,4638910.0
2025-01-27 18:45:00,119.1313,119.14,118.221,118.245,5141505.0
2025-01-27 18:50:00,118.24,118.6,118.12,118.1294,4716774.0
2025-01-27 18:55:00,118.126,118.18,117.8,117.8301,5799298.0
2025-01-27 19:00:00,117.835,117.98,117.6125,117.8901,4941912.0
2025-01-27 19:05:00,117.895,118.37,117.51,117.625,6613336.0
2025-01-27 19:10:00,117.63,118.26,117.36,117.82,6683070.0
2025-01-27 19:15:00,117.82,118.01,117.45,117.835,4838704.0
2025-01-27 19:20:00,117.835,118.03,117.56,117.73,4303902.0
2025-01-27 19:25:00,117.73,119.01,117.7,118.805,7513238.0
2025-01-27 19:30:00,118.805,119.47,118.3901,118.955,6375365.0
2025-01-27 19:35:00,118.955,119.05,117.84,118.0,5471754.0
2025-01-27 19:40:00,118.005,118.04,117.55,117.6101,5222339.0
2025-01-27 19:45:00,117.615,117.65,116.7,116.935,10449572.0
2025-01-27 19:50:00,116.94,117.4662,116.8,117.32,6158889.0
2025-01-27 19:55:00,117.32,117.99,116.9,117.912,5774434.0
2025-01-27 20:00:00,117.92,118.12,117.6501,118.04,5920270.0
2025-01-27 20:05:00,118.015,118.68,117.78,118.6269,5465362.0
2025-01-27 20:10:00,118.63,118.75,117.9,117.9801,6287453.0
2025-01-27 20:15:00,117.98,118.0,117.5,117.525,5857992.0
2025-01-27 20:20:00,117.52,117.62,117.05,117.4,7250981.0
2025-01-27 20:25:00,117.3999,118.11,117.31,117.78,7828288.0
2025-01-27 20:30:00,117.78,118.2499,117.775,118.015,7308251.0
2025-01-27 20:35:00,118.02,118.58,117.8501,118.34,6857185.0
